id,created_at,event_type,thread_id,user_id,message_id,metadata
1194,2026-02-03 00:36:08.921517+00,query,1400000000000000400,9000000000000000000,,"{""type"":""how-to"",""topic"":""vibecode_mvp"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.1389,""query_text"":""any tutorial on MVP building using AI-assisted coding inside cursor ide?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.1389,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":2,""rag_score"":1.1764,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""},{""module"":3,""rag_score"":1.1972,""lecture_num"":4,""module_name"":""Agents"",""lecture_name"":""Multi Agents Implementation""}]}"
1195,2026-02-03 01:12:01.954837+00,query,1400000000000000401,9000000000000000001,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4477,""query_text"":""what exactly is a transformer model?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.4477,""lecture_num"":11,""module_name"":""Diffusion"",""lecture_name"":""Wan 2.1 and Hunyuan""},{""module"":1,""rag_score"":1.4481,""lecture_num"":2,""module_name"":""Diffusion"",""lecture_name"":""History of GenAI and TensorArt""},{""module"":1,""rag_score"":1.4561,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""}]}"
1196,2026-02-03 01:44:54.988157+00,query,1400000000000000402,9000000000000000002,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4444,""query_text"":""can u explain attention mechansim like im 5 plz?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4444,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.4783,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""},{""module"":1,""rag_score"":1.4812,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""}]}"
1197,2026-02-03 03:16:48.021475+00,query,1400000000000000403,9000000000000000003,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.1214,""query_text"":""how do large language models learn from data?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.1214,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.2326,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":2,""rag_score"":1.2811,""lecture_num"":17,""module_name"":""Full Stack LLM"",""lecture_name"":""Building and Architecting GenAI Applications""}]}"
1198,2026-02-03 03:43:41.054794+00,query,1400000000000000404,9000000000000000004,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5388,""query_text"":""wtf is the difference between self-attention and cross-attention?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.5388,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""},{""module"":1,""rag_score"":1.5735,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":2,""rag_score"":1.5756,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""}]}"
1199,2026-02-03 04:07:34.088113+00,query,1400000000000000405,9000000000000000005,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4604,""query_text"":""why do they call it 'multi-head' attention??"",""is_synthetic"":true,""matched_lectures"":[{""module"":3,""rag_score"":1.4604,""lecture_num"":3,""module_name"":""Agents"",""lecture_name"":""UNDERSTANDING MULTI-AGENT SYSTEMS - CODE""},{""module"":1,""rag_score"":1.4642,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""},{""module"":2,""rag_score"":1.4965,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""}]}"
1200,2026-02-03 04:31:27.121432+00,query,1400000000000000406,9000000000000000006,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2459,""query_text"":""how to train transformer from scratch? any tips?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2459,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""},{""module"":1,""rag_score"":1.3423,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""},{""module"":1,""rag_score"":1.3799,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""}]}"
1201,2026-02-03 05:03:20.15475+00,query,1400000000000000407,9000000000000000007,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.1992,""query_text"":""model comparison: GPT vs BERT, whats main diff?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.1992,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.2927,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""},{""module"":1,""rag_score"":1.3033,""lecture_num"":11,""module_name"":""Diffusion"",""lecture_name"":""Wan 2.1 and Hunyuan""}]}"
1202,2026-02-03 05:46:13.18807+00,query,1400000000000000408,9000000000000000008,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5823,""query_text"":""im stuck.. how does positional encoding even work?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.5823,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":3,""rag_score"":1.5881,""lecture_num"":4,""module_name"":""Agents"",""lecture_name"":""Multi Agents Implementation""},{""module"":2,""rag_score"":1.5931,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""}]}"
1203,2026-02-03 06:20:06.221389+00,query,1400000000000000409,9000000000000000009,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3091,""query_text"":""where can i find open source LLMs to play with?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3091,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""},{""module"":2,""rag_score"":1.3252,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.381,""lecture_num"":13,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to Retrieval-Augmented Generation (RAG) - Theory""}]}"
1204,2026-02-03 07:12:59.254707+00,query,1400000000000000410,9000000000000000010,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2281,""query_text"":""can someone explain the training loss in LLMs? i dont get it"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2281,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":1,""rag_score"":1.2332,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""},{""module"":2,""rag_score"":1.2599,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""}]}"
1205,2026-02-03 08:27:52.288027+00,query,1400000000000000411,9000000000000000011,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3288,""query_text"":""is the attention mechanism the secret sauce for transformers?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3288,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":1,""rag_score"":1.3354,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""},{""module"":1,""rag_score"":1.3515,""lecture_num"":2,""module_name"":""Diffusion"",""lecture_name"":""History of GenAI and TensorArt""}]}"
1206,2026-02-03 08:18:45.321345+00,query,1400000000000000412,9000000000000000012,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.0355,""query_text"":""how to deploy a chatbot built on an open source LLM?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.0355,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":1,""rag_score"":1.1833,""lecture_num"":13,""module_name"":""Diffusion"",""lecture_name"":""Closed Source/ Proprietary Tools""},{""module"":2,""rag_score"":1.1911,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""}]}"
1207,2026-02-03 09:17:38.354663+00,query,1400000000000000413,9000000000000000013,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2934,""query_text"":""what data do i need to train a decent LLM?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2934,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":1,""rag_score"":1.3183,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""},{""module"":2,""rag_score"":1.3639,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""}]}"
1208,2026-02-03 10:02:31.387982+00,query,1400000000000000414,9000000000000000014,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3701,""query_text"":""help me understand the transformer block layers better"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3701,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":2,""rag_score"":1.4403,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.4427,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""}]}"
1209,2026-02-03 10:35:24.421301+00,query,1400000000000000415,9000000000000000015,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4429,""query_text"":""i'm getting error when loading open source model weights, help!"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.4429,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""},{""module"":1,""rag_score"":1.4712,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":1,""rag_score"":1.4871,""lecture_num"":11,""module_name"":""Diffusion"",""lecture_name"":""Wan 2.1 and Hunyuan""}]}"
1210,2026-02-03 11:30:17.454619+00,query,1400000000000000416,9000000000000000016,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2529,""query_text"":""how are tokens processed in transformers? like step by step pls"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2529,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":1,""rag_score"":1.3065,""lecture_num"":2,""module_name"":""Diffusion"",""lecture_name"":""History of GenAI and TensorArt""},{""module"":1,""rag_score"":1.3109,""lecture_num"":12,""module_name"":""Diffusion"",""lecture_name"":""Advanced Wan 2.1 and Hunyuan Workflows""}]}"
1211,2026-02-03 11:24:10.487939+00,query,1400000000000000417,9000000000000000017,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3755,""query_text"":""is it true transformers dont use RNNs?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3755,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":2,""rag_score"":1.3812,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.3818,""lecture_num"":2,""module_name"":""Diffusion"",""lecture_name"":""History of GenAI and TensorArt""}]}"
1212,2026-02-03 12:52:03.521257+00,query,1400000000000000418,9000000000000000018,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2966,""query_text"":""why is transformer architecture better than LSTM?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2966,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.3565,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""},{""module"":1,""rag_score"":1.3804,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""}]}"
1213,2026-02-03 12:44:56.554576+00,query,1400000000000000419,9000000000000000019,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5168,""query_text"":""can anyone tell me the difference between encoder and decoder in transformer?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.5168,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":2,""rag_score"":1.5855,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.6163,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""}]}"
1214,2026-02-03 14:10:49.587896+00,query,1400000000000000420,9000000000000000020,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3495,""query_text"":""how do open source LLMs perform compared to commercial ones?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3495,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":3,""rag_score"":1.3575,""lecture_num"":4,""module_name"":""Agents"",""lecture_name"":""Multi Agents Implementation""},{""module"":1,""rag_score"":1.3812,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""}]}"
1215,2026-02-03 14:39:42.621215+00,query,1400000000000000421,9000000000000000021,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4027,""query_text"":""wtf is a feed-forward network inside a transformer block??"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.4027,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":1,""rag_score"":1.4203,""lecture_num"":12,""module_name"":""Diffusion"",""lecture_name"":""Advanced Wan 2.1 and Hunyuan Workflows""},{""module"":1,""rag_score"":1.4569,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""}]}"
1216,2026-02-03 14:45:35.654533+00,query,1400000000000000422,9000000000000000022,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3874,""query_text"":""what is the role of layer normalization in transformers?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3874,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":1,""rag_score"":1.3994,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":2,""rag_score"":1.4218,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""}]}"
1217,2026-02-03 16:09:28.687853+00,query,1400000000000000423,9000000000000000023,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.1107,""query_text"":""how to fine tune an open source LLM for chatbot?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.1107,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.1146,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":1,""rag_score"":1.1367,""lecture_num"":13,""module_name"":""Diffusion"",""lecture_name"":""Closed Source/ Proprietary Tools""}]}"
1218,2026-02-03 16:37:21.721172+00,query,1400000000000000424,9000000000000000024,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.51,""query_text"":""i dont get how attention scores are calculated"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.51,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":1,""rag_score"":1.5845,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""},{""module"":1,""rag_score"":1.6117,""lecture_num"":1,""module_name"":""Diffusion"",""lecture_name"":""Orientation Session: Evolution of GenAI""}]}"
1219,2026-02-03 17:04:14.754491+00,query,1400000000000000425,9000000000000000025,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.1277,""query_text"":""where can i find detailed docs on training large language models?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.1277,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":2,""rag_score"":1.153,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.2205,""lecture_num"":17,""module_name"":""Full Stack LLM"",""lecture_name"":""Building and Architecting GenAI Applications""}]}"
1220,2026-02-03 18:09:07.78781+00,query,1400000000000000426,9000000000000000026,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3646,""query_text"":""hey, what is masked self attention? why use it?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3646,""lecture_num"":5,""module_name"":""Diffusion"",""lecture_name"":""Controlnet and ip adapters""},{""module"":1,""rag_score"":1.397,""lecture_num"":7,""module_name"":""Diffusion"",""lecture_name"":""Style Transfer & Upscalers, IC-Light, Segmentation""},{""module"":1,""rag_score"":1.4324,""lecture_num"":13,""module_name"":""Diffusion"",""lecture_name"":""Closed Source/ Proprietary Tools""}]}"
1221,2026-02-03 18:01:00.821129+00,query,1400000000000000427,9000000000000000027,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2001,""query_text"":""can i deploy chatbot without GPU? will it suck?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2001,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":1,""rag_score"":1.288,""lecture_num"":4,""module_name"":""Diffusion"",""lecture_name"":""Intro to SDXL Concepts and ComfyUI""},{""module"":1,""rag_score"":1.3022,""lecture_num"":13,""module_name"":""Diffusion"",""lecture_name"":""Closed Source/ Proprietary Tools""}]}"
1222,2026-02-03 19:03:53.854447+00,query,1400000000000000428,9000000000000000028,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.0655,""query_text"":""what exactly is transfer learning in context of LLMs?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.0655,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.162,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""},{""module"":2,""rag_score"":1.2248,""lecture_num"":17,""module_name"":""Full Stack LLM"",""lecture_name"":""Building and Architecting GenAI Applications""}]}"
1223,2026-02-03 19:58:46.887767+00,query,1400000000000000429,9000000000000000029,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2661,""query_text"":""how much data is needed to train transformer model properly??"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2661,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":1,""rag_score"":1.3018,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""},{""module"":1,""rag_score"":1.3124,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""}]}"
1224,2026-02-03 20:36:39.921085+00,query,1400000000000000430,9000000000000000030,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3262,""query_text"":""help!! my chatbot deployment crashes after few messages"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.3262,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":2,""rag_score"":1.3804,""lecture_num"":8,""module_name"":""Full Stack LLM"",""lecture_name"":""MVP Building Workshop""},{""module"":1,""rag_score"":1.4188,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""}]}"
1225,2026-02-03 20:48:32.954403+00,query,1400000000000000431,9000000000000000031,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2665,""query_text"":""which open source LLM to start with for beginners?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.2665,""lecture_num"":12,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and MCPs (Practical)""},{""module"":2,""rag_score"":1.2784,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.3006,""lecture_num"":13,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to Retrieval-Augmented Generation (RAG) - Theory""}]}"
1226,2026-02-03 21:23:25.987723+00,query,1400000000000000432,9000000000000000032,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.3393,""query_text"":""how do i compare model performances objectively?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.3393,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""},{""module"":1,""rag_score"":1.362,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":1,""rag_score"":1.3745,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""}]}"
1227,2026-02-03 21:50:19.021044+00,query,1400000000000000433,9000000000000000033,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.5739,""query_text"":""why transformer has no recurrence? feels broken"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.5739,""lecture_num"":14,""module_name"":""Diffusion"",""lecture_name"":""Deploying Models on Replicate""},{""module"":1,""rag_score"":1.587,""lecture_num"":3,""module_name"":""Diffusion"",""lecture_name"":""How Diffusion Works""},{""module"":1,""rag_score"":1.593,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""}]}"
1228,2026-02-03 22:50:12.054366+00,query,1400000000000000434,9000000000000000034,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4559,""query_text"":""how long does training an LLM usually take?"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4559,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":1,""rag_score"":1.4981,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""},{""module"":1,""rag_score"":1.5022,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""}]}"
1229,2026-02-03 23:53:05.087686+00,query,1400000000000000435,9000000000000000035,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.4516,""query_text"":""explain to me attention head from scratch pls"",""is_synthetic"":true,""matched_lectures"":[{""module"":2,""rag_score"":1.4516,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""},{""module"":2,""rag_score"":1.4684,""lecture_num"":11,""module_name"":""Full Stack LLM"",""lecture_name"":""Function, Tool Calling and Intro to MCP""},{""module"":2,""rag_score"":1.4696,""lecture_num"":7,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to AI-Powered Development (VibeCode)""}]}"
1230,2026-02-04 00:33:58.121005+00,query,1400000000000000436,9000000000000000036,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2551,""query_text"":""does bigger model always mean better chatbot?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2551,""lecture_num"":13,""module_name"":""Diffusion"",""lecture_name"":""Closed Source/ Proprietary Tools""},{""module"":2,""rag_score"":1.2733,""lecture_num"":2,""module_name"":""Full Stack LLM"",""lecture_name"":""UI Building Practical with Gradio""},{""module"":2,""rag_score"":1.2897,""lecture_num"":9,""module_name"":""Full Stack LLM"",""lecture_name"":""Introduction to LLMs & Prompt Engineering""}]}"
1231,2026-02-04 00:48:51.154324+00,query,1400000000000000437,9000000000000000037,,"{""type"":""conceptual"",""topic"":""llm_fundamentals"",""module"":""Module 2: Full Stack LLM"",""rag_score"":1.2037,""query_text"":""how to optimize transformer training for speed?"",""is_synthetic"":true,""matched_lectures"":[{""module"":1,""rag_score"":1.2037,""lecture_num"":10,""module_name"":""Diffusion"",""lecture_name"":""FLUX LoRA Training""},{""module"":1,""rag_score"":1.2744,""lecture_num"":8,""module_name"":""Diffusion"",""lecture_name"":""Training SDXL LoRA using KohyaSS""},{""module"":1,""rag_score"":1.289,""lecture_num"":9,""module_name"":""Diffusion"",""lecture_name"":""FLUX Migration and FLUX Tools""}]}"
